L:0,I:0,T:240,D:an_In_stone,Q:48,O:0,L:0,N:3
L:0,I:361,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:362,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:363,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:364,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:365,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:366,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:367,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:368,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:369,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:370,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:371,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:372,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:373,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:374,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:375,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:376,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:377,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:378,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:379,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:380,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:381,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:382,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:383,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:384,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:385,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:386,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:387,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:388,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:389,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:390,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:391,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:392,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:393,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:394,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:395,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:396,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:397,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:398,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:399,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:400,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:401,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:402,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:403,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:404,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:405,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:406,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:407,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:408,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:409,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:410,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:411,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:412,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:413,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:414,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:415,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:416,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:417,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:418,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:419,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:420,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:421,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:422,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:423,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:424,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:425,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:426,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:427,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:428,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:429,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:430,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:431,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:432,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:433,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:434,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:435,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:436,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:437,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:438,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:439,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:440,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:441,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:442,T:141,D:a_quiver,Q:40,O:0,L:0,N:0
L:0,I:443,T:26,D:a_crossbow,Q:40,O:0,L:0,N:442
L:0,I:444,T:366,D:special_tmap_obj,Q:40,O:51,L:0,N:445
L:0,I:445,T:366,D:special_tmap_obj,Q:40,O:51,L:0,N:0
L:0,I:446,T:400,D:a_text_string_trap,Q:0,O:4,L:0,N:0
L:0,I:447,T:428,D:a_scheduled_trigger,Q:42,O:32,L:448,N:449
L:0,I:448,T:391,D:a_create_object_trap,Q:0,O:0,L:217,N:0
L:0,I:449,T:428,D:a_scheduled_trigger,Q:44,O:39,L:450,N:465
L:0,I:450,T:391,D:a_create_object_trap,Q:0,O:0,L:218,N:679
L:0,I:451,T:428,D:a_scheduled_trigger,Q:37,O:50,L:452,N:447
L:0,I:452,T:391,D:a_create_object_trap,Q:0,O:0,L:219,N:0
L:0,I:453,T:428,D:a_scheduled_trigger,Q:40,O:48,L:454,N:455
L:0,I:454,T:391,D:a_create_object_trap,Q:0,O:0,L:220,N:0
L:0,I:455,T:428,D:a_scheduled_trigger,Q:31,O:46,L:456,N:457
L:0,I:456,T:391,D:a_create_object_trap,Q:0,O:0,L:221,N:485
L:0,I:457,T:428,D:a_scheduled_trigger,Q:22,O:49,L:458,N:463
L:0,I:458,T:391,D:a_create_object_trap,Q:0,O:0,L:222,N:0
L:0,I:459,T:428,D:a_scheduled_trigger,Q:21,O:45,L:460,N:0
L:0,I:460,T:391,D:a_create_object_trap,Q:0,O:0,L:223,N:0
L:0,I:461,T:428,D:a_scheduled_trigger,Q:20,O:40,L:462,N:459
L:0,I:462,T:391,D:a_create_object_trap,Q:0,O:0,L:224,N:0
L:0,I:463,T:428,D:a_scheduled_trigger,Q:18,O:37,L:464,N:461
L:0,I:464,T:391,D:a_create_object_trap,Q:0,O:0,L:225,N:719
L:0,I:465,T:428,D:a_scheduled_trigger,Q:21,O:32,L:466,N:453
L:0,I:466,T:391,D:a_create_object_trap,Q:0,O:0,L:226,N:720
L:0,I:467,T:5,D:a_longsword,Q:33,O:0,L:0,N:0
L:0,I:468,T:366,D:special_tmap_obj,Q:40,O:51,L:0,N:473
L:0,I:469,T:366,D:special_tmap_obj,Q:40,O:49,L:0,N:478
L:0,I:470,T:366,D:special_tmap_obj,Q:40,O:49,L:0,N:477
L:0,I:471,T:366,D:special_tmap_obj,Q:40,O:51,L:0,N:0
L:0,I:472,T:271,D:a_lock,Q:40,O:0,L:540,N:0
L:0,I:473,T:366,D:special_tmap_obj,Q:40,O:51,L:0,N:0
L:0,I:474,T:366,D:special_tmap_obj,Q:40,O:51,L:0,N:0
L:0,I:475,T:366,D:special_tmap_obj,Q:40,O:24,L:0,N:0
L:0,I:476,T:366,D:special_tmap_obj,Q:40,O:24,L:0,N:0
L:0,I:477,T:366,D:special_tmap_obj,Q:40,O:48,L:0,N:601
L:0,I:478,T:366,D:special_tmap_obj,Q:40,O:48,L:0,N:527
L:0,I:479,T:366,D:special_tmap_obj,Q:40,O:42,L:0,N:0
L:0,I:480,T:366,D:special_tmap_obj,Q:40,O:42,L:0,N:250
L:0,I:481,T:366,D:special_tmap_obj,Q:40,O:41,L:0,N:0
L:0,I:482,T:366,D:special_tmap_obj,Q:40,O:41,L:0,N:0
L:0,I:483,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:0
L:0,I:484,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:1014
L:0,I:485,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:0
L:0,I:486,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:1015
L:0,I:487,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:0
L:0,I:488,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:0
L:0,I:489,T:306,D:a_book,Q:40,O:0,L:532,N:490
L:0,I:490,T:306,D:a_book,Q:40,O:0,L:533,N:491
L:0,I:491,T:305,D:a_book,Q:40,O:0,L:534,N:492
L:0,I:492,T:304,D:a_book,Q:40,O:0,L:535,N:647
L:0,I:493,T:428,D:a_scheduled_trigger,Q:41,O:38,L:586,N:0
L:0,I:494,T:307,D:a_book,Q:40,O:0,L:529,N:0
L:0,I:495,T:306,D:a_book,Q:40,O:0,L:516,N:512
L:0,I:496,T:306,D:a_book,Q:40,O:0,L:517,N:948
L:0,I:497,T:304,D:a_book,Q:40,O:0,L:536,N:652
L:0,I:498,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:499,T:349,D:a_chest,Q:63,O:0,L:497,N:946
L:0,I:500,T:358,D:some_writing,Q:40,O:0,L:582,N:609
L:0,I:501,T:358,D:some_writing,Q:40,O:0,L:580,N:0
L:0,I:502,T:426,D:an_open_trigger,Q:20,O:53,L:503,N:661
L:0,I:503,T:401,D:an_experience_trap,Q:44,O:4,L:0,N:0
L:0,I:504,T:416,D:a_move_trigger,Q:39,O:34,L:505,N:505
L:0,I:505,T:385,D:a_teleport_trap,Q:39,O:34,L:0,N:0
L:0,I:506,T:366,D:special_tmap_obj,Q:40,O:16,L:0,N:0
L:0,I:507,T:439,D:an_exit_trigger,Q:41,O:38,L:586,N:0
L:0,I:508,T:322,D:a_door,Q:40,O:0,L:515,N:0
L:0,I:509,T:358,D:some_writing,Q:40,O:0,L:579,N:0
L:0,I:510,T:305,D:a_book,Q:40,O:0,L:528,N:494
L:0,I:511,T:304,D:a_book,Q:40,O:0,L:515,N:510
L:0,I:512,T:304,D:a_book,Q:40,O:0,L:531,N:843
L:0,I:513,T:32,D:a_leather_vest,Q:40,O:0,L:0,N:836
L:0,I:514,T:344,D:a_table,Q:40,O:0,L:0,N:519
L:0,I:515,T:392,D:a_door_trap,Q:1,O:0,L:446,N:0
L:0,I:516,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:0
L:0,I:517,T:186,D:a_honeycomb,Q:40,O:0,L:1,N:0
L:0,I:518,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:519,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:520
L:0,I:520,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:521
L:0,I:521,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:0
L:0,I:522,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:0,I:523,T:184,D:a_pastry&pastries,Q:40,O:0,L:1,N:524
L:0,I:524,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:0
L:0,I:525,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:0
L:0,I:526,T:428,D:a_scheduled_trigger,Q:40,O:37,L:515,N:0
L:0,I:527,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:231
L:0,I:528,T:246,D:an_Ort_stone,Q:40,O:0,L:1,N:1001
L:0,I:529,T:348,D:a_chair,Q:40,O:0,L:0,N:0
L:0,I:530,T:204,D:a_piece_of_wood&pieces_of_wood,Q:40,O:0,L:1,N:0
L:0,I:531,T:176,D:a_piece_of_meat&pieces_of_meat,Q:40,O:0,L:1,N:0
L:0,I:532,T:348,D:a_chair,Q:40,O:0,L:0,N:0
L:0,I:533,T:300,D:some_thread&pieces_of_thread,Q:40,O:0,L:1,N:0
L:0,I:534,T:146,D:a_candle,Q:40,O:0,L:1,N:644
L:0,I:535,T:301,D:an_oil_flask,Q:40,O:0,L:1,N:536
L:0,I:536,T:361,D:a_shelf,Q:40,O:0,L:0,N:870
L:0,I:537,T:361,D:a_shelf,Q:40,O:0,L:0,N:0
L:0,I:538,T:179,D:an_apple,Q:40,O:0,L:1,N:0
L:0,I:539,T:355,D:a_painting,Q:40,O:0,L:0,N:705
L:0,I:540,T:183,D:some_popcorn&bunches_of_popcorn,Q:40,O:0,L:1,N:0
L:0,I:541,T:150,D:a_lit_candle,Q:40,O:0,L:1,N:542
L:0,I:542,T:150,D:a_lit_candle,Q:40,O:0,L:1,N:543
L:0,I:543,T:361,D:a_shelf,Q:40,O:0,L:0,N:659
L:0,I:544,T:150,D:a_lit_candle,Q:40,O:0,L:1,N:700
L:0,I:545,T:361,D:a_shelf,Q:40,O:0,L:0,N:0
L:0,I:546,T:271,D:a_lock,Q:40,O:0,L:512,N:579
L:0,I:547,T:181,D:a_loaf_of_bread&loaves_of_bread,Q:40,O:0,L:1,N:0
L:0,I:548,T:181,D:a_loaf_of_bread&loaves_of_bread,Q:40,O:0,L:1,N:547
L:0,I:549,T:146,D:a_candle,Q:40,O:0,L:1,N:548
L:0,I:550,T:146,D:a_candle,Q:40,O:0,L:1,N:549
L:0,I:551,T:146,D:a_candle,Q:40,O:0,L:1,N:550
L:0,I:552,T:146,D:a_candle,Q:40,O:0,L:1,N:551
L:0,I:553,T:349,D:a_chest,Q:40,O:0,L:552,N:0
L:0,I:554,T:348,D:a_chair,Q:40,O:0,L:0,N:557
L:0,I:555,T:257,D:a_lockpick,Q:40,O:0,L:1,N:722
L:0,I:556,T:359,D:a_bed,Q:40,O:63,L:512,N:0
L:0,I:557,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:558,T:355,D:a_painting,Q:40,O:0,L:0,N:559
L:0,I:559,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:560,T:355,D:a_painting,Q:40,O:0,L:0,N:595
L:0,I:561,T:359,D:a_bed,Q:40,O:25,L:0,N:0
L:0,I:562,T:428,D:a_scheduled_trigger,Q:29,O:44,L:600,N:0
L:0,I:563,T:359,D:a_bed,Q:40,O:25,L:0,N:0
L:0,I:564,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:0
L:0,I:565,T:310,D:a_scroll,Q:40,O:0,L:520,N:0
L:0,I:566,T:5,D:a_longsword,Q:6,O:0,L:0,N:443
L:0,I:567,T:355,D:a_painting,Q:40,O:0,L:0,N:868
L:0,I:568,T:387,D:a_hack_trap,Q:2,O:0,L:0,N:0
L:0,I:569,T:150,D:a_lit_candle,Q:40,O:0,L:1,N:662
L:0,I:570,T:350,D:a_nightstand,Q:40,O:0,L:0,N:0
L:0,I:571,T:359,D:a_bed,Q:40,O:48,L:0,N:0
L:0,I:572,T:311,D:a_scroll,Q:40,O:0,L:519,N:703
L:0,I:573,T:183,D:some_popcorn&bunches_of_popcorn,Q:40,O:0,L:1,N:0
L:0,I:574,T:272,D:an_eyeball,Q:40,O:0,L:1,N:576
L:0,I:575,T:128,D:a_sack,Q:40,O:0,L:834,N:565
L:0,I:576,T:272,D:an_eyeball,Q:40,O:0,L:1,N:610
L:0,I:577,T:167,D:an_emerald,Q:40,O:0,L:1,N:574
L:0,I:578,T:166,D:a_sapphire,Q:40,O:0,L:1,N:577
L:0,I:579,T:162,D:a_ruby&rubies,Q:40,O:0,L:1,N:578
L:0,I:580,T:349,D:a_chest,Q:63,O:0,L:546,N:0
L:0,I:581,T:3,D:a_dagger,Q:2,O:0,L:0,N:533
L:0,I:582,T:186,D:a_honeycomb,Q:40,O:0,L:1,N:0
L:0,I:583,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:584,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:585,T:3,D:a_dagger,Q:40,O:0,L:0,N:0
L:0,I:586,T:392,D:a_door_trap,Q:2,O:0,L:0,N:0
L:0,I:587,T:61,D:a_small_shield,Q:40,O:28,L:0,N:588
L:0,I:588,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:589,T:38,D:leather_gloves&pairs_of_leather_gloves,Q:40,O:0,L:0,N:0
L:0,I:590,T:44,D:a_leather_cap,Q:40,O:0,L:0,N:589
L:0,I:591,T:41,D:leather_boots&pairs_of_leather_boots,Q:40,O:0,L:0,N:590
L:0,I:592,T:0,D:a_hand_axe,Q:40,O:0,L:0,N:591
L:0,I:593,T:349,D:a_chest,Q:40,O:0,L:592,N:0
L:0,I:594,T:398,D:a_check_variable_trap,Q:0,O:0,L:602,N:0
L:0,I:595,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:596,T:184,D:a_pastry&pastries,Q:40,O:0,L:1,N:706
L:0,I:597,T:359,D:a_bed,Q:40,O:47,L:0,N:0
L:0,I:598,T:348,D:a_chair,Q:40,O:0,L:0,N:605
L:0,I:599,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:600,T:387,D:a_hack_trap,Q:36,O:0,L:0,N:0
L:0,I:601,T:422,D:an_enter_trigger,Q:29,O:53,L:594,N:248
L:0,I:602,T:387,D:a_hack_trap,Q:62,O:1,L:1,N:0
L:0,I:603,T:359,D:a_bed,Q:40,O:48,L:0,N:0
L:0,I:604,T:361,D:a_shelf,Q:40,O:0,L:0,N:648
L:0,I:605,T:228,D:a_green_potion,Q:40,O:0,L:581,N:606
L:0,I:606,T:228,D:a_green_potion,Q:40,O:0,L:581,N:607
L:0,I:607,T:227,D:a_yellow_potion,Q:40,O:0,L:523,N:0
L:0,I:608,T:366,D:special_tmap_obj,Q:0,O:36,L:0,N:0
L:0,I:609,T:320,D:a_door,Q:40,O:0,L:0,N:0
L:0,I:610,T:272,D:an_eyeball,Q:40,O:0,L:1,N:0
L:0,I:611,T:361,D:a_shelf,Q:40,O:0,L:0,N:0
L:0,I:612,T:348,D:a_chair,Q:40,O:0,L:0,N:613
L:0,I:613,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:614,T:348,D:a_chair,Q:40,O:0,L:0,N:615
L:0,I:615,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:616,T:348,D:a_chair,Q:40,O:0,L:0,N:617
L:0,I:617,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:618,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:619
L:0,I:619,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:624
L:0,I:620,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:621
L:0,I:621,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:625
L:0,I:622,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:623
L:0,I:623,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:626
L:0,I:624,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:625,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:626,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:627,T:179,D:an_apple,Q:40,O:0,L:1,N:0
L:0,I:628,T:181,D:a_loaf_of_bread&loaves_of_bread,Q:40,O:0,L:1,N:627
L:0,I:629,T:181,D:a_loaf_of_bread&loaves_of_bread,Q:40,O:0,L:1,N:628
L:0,I:630,T:132,D:a_box&boxes,Q:40,O:0,L:629,N:0
L:0,I:631,T:348,D:a_chair,Q:40,O:0,L:0,N:0
L:0,I:632,T:207,D:a_plant,Q:40,O:0,L:1,N:633
L:0,I:633,T:361,D:a_shelf,Q:40,O:0,L:0,N:0
L:0,I:634,T:142,D:a_bowl,Q:40,O:0,L:0,N:635
L:0,I:635,T:206,D:a_plant,Q:40,O:0,L:1,N:636
L:0,I:636,T:361,D:a_shelf,Q:40,O:0,L:0,N:0
L:0,I:637,T:359,D:a_bed,Q:40,O:47,L:0,N:0
L:0,I:638,T:348,D:a_chair,Q:40,O:0,L:0,N:876
L:0,I:639,T:348,D:a_chair,Q:40,O:0,L:0,N:640
L:0,I:640,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:641,T:348,D:a_chair,Q:40,O:0,L:0,N:0
L:0,I:642,T:348,D:a_chair,Q:40,O:0,L:0,N:0
L:0,I:643,T:348,D:a_chair,Q:40,O:0,L:0,N:530
L:0,I:644,T:359,D:a_bed,Q:40,O:24,L:0,N:537
L:0,I:645,T:387,D:a_hack_trap,Q:2,O:0,L:0,N:0
L:0,I:646,T:366,D:special_tmap_obj,Q:0,O:24,L:0,N:0
L:0,I:647,T:290,D:an_orb,Q:40,O:0,L:699,N:611
L:0,I:648,T:188,D:a_bottle_of_water&bottles_of_water,Q:40,O:0,L:1,N:649
L:0,I:649,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:650,T:348,D:a_chair,Q:40,O:0,L:0,N:642
L:0,I:651,T:348,D:a_chair,Q:40,O:0,L:0,N:0
L:0,I:652,T:271,D:a_lock,Q:40,O:0,L:512,N:0
L:0,I:653,T:359,D:a_bed,Q:40,O:24,L:0,N:646
L:0,I:654,T:361,D:a_shelf,Q:40,O:0,L:0,N:569
L:0,I:655,T:178,D:a_piece_of_cheese&pieces_of_cheese,Q:40,O:0,L:1,N:0
L:0,I:656,T:348,D:a_chair,Q:40,O:0,L:0,N:657
L:0,I:657,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:658,T:184,D:a_pastry&pastries,Q:40,O:0,L:1,N:0
L:0,I:659,T:229,D:a_red_potion,Q:40,O:0,L:529,N:0
L:0,I:660,T:361,D:a_shelf,Q:40,O:0,L:0,N:538
L:0,I:661,T:426,D:an_open_trigger,Q:18,O:52,L:994,N:0
L:0,I:662,T:350,D:a_nightstand,Q:40,O:0,L:0,N:666
L:0,I:663,T:142,D:a_bowl,Q:40,O:0,L:0,N:664
L:0,I:664,T:206,D:a_plant,Q:40,O:0,L:1,N:665
L:0,I:665,T:361,D:a_shelf,Q:40,O:0,L:0,N:0
L:0,I:666,T:359,D:a_bed,Q:40,O:5,L:0,N:0
L:0,I:667,T:416,D:a_move_trigger,Q:36,O:40,L:668,N:0
L:0,I:668,T:385,D:a_teleport_trap,Q:11,O:42,L:0,N:0
L:0,I:669,T:320,D:a_door,Q:40,O:0,L:0,N:0
L:0,I:670,T:336,D:a_bench&benches,Q:40,O:0,L:0,N:0
L:0,I:671,T:150,D:a_lit_candle,Q:40,O:0,L:1,N:677
L:0,I:672,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:0
L:0,I:673,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:672
L:0,I:674,T:181,D:a_loaf_of_bread&loaves_of_bread,Q:40,O:0,L:1,N:673
L:0,I:675,T:181,D:a_loaf_of_bread&loaves_of_bread,Q:40,O:0,L:1,N:674
L:0,I:676,T:132,D:a_box&boxes,Q:40,O:0,L:675,N:0
L:0,I:677,T:350,D:a_nightstand,Q:40,O:0,L:0,N:0
L:0,I:678,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:679,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:680,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:681,T:142,D:a_bowl,Q:40,O:0,L:0,N:632
L:0,I:682,T:359,D:a_bed,Q:40,O:5,L:0,N:0
L:0,I:683,T:32,D:a_leather_vest,Q:40,O:28,L:0,N:0
L:0,I:684,T:0,D:a_hand_axe,Q:40,O:28,L:0,N:683
L:0,I:685,T:7,D:a_cudgel,Q:40,O:28,L:0,N:684
L:0,I:686,T:349,D:a_chest,Q:40,O:0,L:685,N:0
L:0,I:687,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:688
L:0,I:688,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:689
L:0,I:689,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:690
L:0,I:690,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:691
L:0,I:691,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:692
L:0,I:692,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:693
L:0,I:693,T:187,D:a_bottle_of_ale&bottles_of_ale,Q:40,O:0,L:1,N:0
L:0,I:694,T:60,D:a_wooden_shield,Q:40,O:28,L:0,N:696
L:0,I:695,T:4,D:a_shortsword,Q:40,O:28,L:0,N:694
L:0,I:696,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:697,T:398,D:a_check_variable_trap,Q:0,O:0,L:712,N:0
L:0,I:698,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:699,T:419,D:a_look_trigger,Q:31,O:49,L:645,N:0
L:0,I:700,T:359,D:a_bed,Q:40,O:5,L:0,N:545
L:0,I:701,T:3,D:a_dagger,Q:40,O:0,L:0,N:0
L:0,I:702,T:141,D:a_quiver,Q:40,O:0,L:0,N:701
L:0,I:703,T:142,D:a_bowl,Q:40,O:0,L:0,N:702
L:0,I:704,T:349,D:a_chest,Q:40,O:0,L:572,N:0
L:0,I:705,T:188,D:a_bottle_of_water&bottles_of_water,Q:40,O:0,L:1,N:707
L:0,I:706,T:177,D:a_piece_of_meat&pieces_of_meat,Q:40,O:0,L:1,N:708
L:0,I:707,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:708,T:344,D:a_table,Q:40,O:0,L:0,N:0
L:0,I:709,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:710,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:711,T:416,D:a_move_trigger,Q:41,O:39,L:697,N:0
L:0,I:712,T:387,D:a_hack_trap,Q:62,O:12,L:235,N:0
L:0,I:713,T:344,D:a_table,Q:40,O:0,L:0,N:709
L:0,I:714,T:359,D:a_bed,Q:40,O:24,L:0,N:0
L:0,I:715,T:355,D:a_painting,Q:40,O:0,L:0,N:0
L:0,I:716,T:355,D:a_painting,Q:40,O:0,L:0,N:0
